newCar,13:06,I-CV10-03,I-N340-02-AP7-02,95,fastest
newCar,08:32,I-CV10-05,I-CV10-01,120,smartest
newCar,16:53,I-N340-05,I-CV10-04,99,shortest
newCar,23:44,I-N340-09,I-CV10-06,116,fastest
newCar,11:49,I-N340-04,I-CV10-10,112,shortest
newCar,14:59,I-N340-07,I-CV10-05,103,shortest
newCar,12:26,I-CV10-08,I-AP7-03,90,smartest
newCar,20:58,I-CV10-06,I-CV10-05,99,fastest
newCar,11:30,I-CV10-07,I-N340-02-AP7-02,102,smartest
newCar,15:07,I-AP7-04,I-N340-02-AP7-02,113,fastest
newCar,10:04,I-CS22-04,I-N340-02-AP7-02,116,shortest
newCar,17:58,I-N340-01,I-CS22-01,107,shortest
newCar,17:22,I-CV10-09,I-CV10-10,109,fastest
newCar,20:50,I-N340-07,I-N340-04,110,smartest
newCar,09:37,I-CV10-08,I-CV10-09,94,fastest
newCar,10:37,I-N340-02-AP7-02,I-N340-08,90,fastest
newCar,20:20,I-CV10-04,I-CV10-09,92,shortest
newCar,23:51,I-CV10-01,I-CV10-06,106,fastest
newCar,09:22,I-CV10-04,I-CV10-03,118,shortest
newCar,19:24,I-N340-09,I-CV10-02,90,fastest
newCar,19:40,I-CS22-03,I-CV10-06,118,fastest
newCar,13:25,I-N340-01,I-N340-03,89,fastest
newCar,16:50,I-N340-01,I-N340-04,94,smartest
newCar,17:23,I-N340-06,I-N340-05,113,shortest
newCar,08:18,I-N340-05,I-CS22-04,86,smartest
newCar,22:09,I-CS22-02,I-CS22-01,80,shortest
newCar,09:14,I-N340-03,I-N340-05,96,smartest
newCar,18:15,I-N340-08,I-N340-02-AP7-02,91,smartest
newCar,15:22,I-CV10-05,I-CV10-01,87,shortest
newCar,17:37,I-AP7-03,I-CV10-03,90,shortest
newCar,23:07,I-CV10-10,I-N340-03,119,shortest
newCar,08:23,I-AP7-01,I-CS22-04,111,fastest
newCar,17:34,I-N340-03,I-CV10-10,97,fastest
newCar,20:08,I-CV10-01,I-CV10-03,117,shortest
newCar,15:13,I-CS22-01,I-CV10-09,86,smartest
newCar,19:35,I-N340-09,I-N340-05,95,fastest
newCar,22:17,I-CV10-04,I-AP7-03,86,shortest
newCar,09:41,I-N340-04,I-CV10-10,105,shortest
newCar,13:08,I-CV10-10,I-CV10-09,112,fastest
newCar,22:06,I-N340-01,I-CS22-01,83,shortest
newCar,21:34,I-N340-08,I-N340-01,84,shortest
newCar,16:52,I-N340-05,I-N340-07,92,shortest
newCar,14:53,I-N340-09,I-CS22-03,117,shortest
newCar,14:33,I-CV10-04,I-N340-04,104,shortest
newCar,09:17,I-N340-01,I-AP7-04,101,smartest
newCar,09:19,I-CS22-01,I-AP7-01,90,smartest
newCar,18:07,I-CV10-05,I-N340-07,101,smartest
newCar,16:13,I-CS22-03,I-AP7-01,95,smartest
newCar,21:57,I-CV10-10,I-CV10-09,93,smartest
newCar,19:24,I-CV10-06,I-CS22-03,108,fastest
newCar,17:57,I-CV10-07,I-AP7-03,89,smartest
newCar,12:16,I-AP7-04,I-CS22-04,111,shortest
newCar,22:39,I-N340-01,I-AP7-03,109,shortest
newCar,13:32,I-CS22-01,I-CS22-03,80,smartest
newCar,10:07,I-CV10-09,I-CV10-04,112,fastest
newCar,16:36,I-AP7-04,I-CV10-06,119,smartest
newCar,08:53,I-AP7-04,I-N340-06,109,shortest
newCar,11:59,I-CV10-06,I-CV10-08,116,shortest
newCar,08:57,I-N340-01,I-CV10-03,110,fastest
newCar,14:33,I-CV10-01,I-CS22-04,96,smartest
newCar,18:48,I-CV10-10,I-CS22-04,117,fastest
newCar,09:10,I-AP7-01,I-N340-03,114,shortest
newCar,14:47,I-CV10-07,I-N340-07,96,smartest
newCar,11:06,I-CS22-04,I-N340-07,92,shortest
newCar,23:43,I-CV10-08,I-AP7-03,96,shortest
newCar,10:31,I-N340-09,I-CV10-07,103,smartest
newCar,17:40,I-AP7-03,I-N340-02-AP7-02,91,smartest
newCar,12:15,I-CS22-01,I-N340-05,115,fastest
newCar,17:03,I-CV10-05,I-N340-09,86,fastest
newCar,11:40,I-CV10-02,I-N340-07,100,fastest
newCar,11:59,I-N340-07,I-N340-06,117,smartest
newCar,14:46,I-CV10-03,I-CS22-01,96,fastest
newCar,13:45,I-CV10-06,I-AP7-01,98,fastest
newCar,18:22,I-N340-06,I-N340-04,104,shortest
newCar,18:36,I-AP7-03,I-CS22-02,81,fastest
newCar,08:45,I-CS22-04,I-N340-01,81,smartest
newCar,12:43,I-N340-01,I-CV10-08,97,smartest
newCar,18:03,I-CV10-04,I-CS22-03,111,smartest
newCar,16:30,I-CV10-06,I-CS22-02,106,shortest
newCar,11:02,I-CS22-03,I-CV10-08,110,shortest
newCar,22:50,I-AP7-04,I-CS22-04,85,smartest
newCar,18:23,I-CV10-03,I-N340-08,93,shortest
newCar,19:30,I-CS22-01,I-CV10-03,87,shortest
newCar,15:58,I-CV10-04,I-CV10-06,116,shortest
newCar,11:50,I-AP7-03,I-CV10-03,109,shortest
newCar,08:02,I-CS22-04,I-CS22-02,106,smartest
newCar,19:58,I-CV10-09,I-CV10-07,112,shortest
newCar,17:25,I-CV10-08,I-CS22-01,90,shortest
newCar,08:33,I-N340-04,I-CS22-02,99,fastest
newCar,14:20,I-CV10-07,I-CV10-01,101,shortest
newCar,10:39,I-CV10-08,I-CV10-10,96,shortest
newCar,12:37,I-N340-05,I-N340-04,114,shortest
newCar,09:46,I-CV10-07,I-CS22-02,82,shortest
newCar,16:24,I-N340-02-AP7-02,I-AP7-04,112,shortest
newCar,18:38,I-CV10-04,I-N340-04,83,fastest
newCar,10:59,I-N340-03,I-CV10-04,118,smartest
newCar,13:41,I-CV10-09,I-CV10-04,109,shortest
newCar,23:17,I-N340-05,I-N340-06,96,smartest
newCar,19:40,I-CV10-03,I-N340-08,87,smartest
newCar,08:38,I-CS22-01,I-CV10-02,86,shortest
newCar,12:41,I-CV10-01,I-AP7-03,87,shortest
newCar,18:10,I-N340-02-AP7-02,I-CS22-04,103,shortest
newCar,23:22,I-N340-01,I-N340-05,115,shortest
newCar,19:22,I-CV10-07,I-N340-07,98,smartest
newCar,23:07,I-CV10-10,I-AP7-04,111,shortest
newCar,12:59,I-N340-06,I-CV10-10,117,smartest
newCar,12:17,I-CV10-06,I-CV10-04,117,fastest
newCar,09:02,I-CS22-03,I-CV10-10,96,shortest
newCar,19:10,I-N340-05,I-AP7-01,102,fastest
newCar,08:59,I-CS22-01,I-AP7-03,86,shortest
newCar,23:39,I-CV10-03,I-CS22-04,102,smartest
newCar,16:16,I-N340-02-AP7-02,I-AP7-04,98,shortest
newCar,10:27,I-CV10-05,I-CS22-01,100,fastest
newCar,11:49,I-CV10-02,I-N340-04,82,fastest
newCar,19:43,I-CV10-06,I-CV10-04,94,smartest
newCar,19:05,I-N340-08,I-CS22-02,108,smartest
newCar,19:48,I-N340-02-AP7-02,I-N340-08,91,fastest
newCar,16:55,I-AP7-04,I-N340-04,118,smartest
newCar,12:01,I-N340-08,I-N340-05,101,fastest
newCar,17:53,I-CS22-03,I-CS22-02,81,shortest
newCar,13:12,I-CV10-06,I-N340-03,116,smartest
newCar,21:01,I-CS22-01,I-N340-02-AP7-02,113,fastest
newCar,20:26,I-CV10-02,I-CV10-04,112,shortest
newCar,09:52,I-CV10-02,I-CS22-04,83,fastest
newCar,16:06,I-CV10-06,I-AP7-01,81,fastest
newCar,19:20,I-CV10-04,I-N340-03,99,shortest
newCar,10:15,I-N340-08,I-N340-04,104,smartest
newCar,15:01,I-CV10-04,I-AP7-03,111,smartest
newCar,17:07,I-CV10-08,I-CS22-01,85,smartest
newCar,17:36,I-N340-07,I-CS22-03,91,smartest
newCar,21:31,I-N340-04,I-CV10-09,91,shortest
newCar,08:00,I-CV10-06,I-CV10-04,107,shortest
newCar,19:42,I-CV10-04,I-CV10-07,103,fastest
newCar,14:50,I-N340-01,I-CV10-04,115,fastest
newCar,10:10,I-CV10-08,I-N340-05,101,shortest
newCar,14:15,I-CV10-04,I-N340-07,90,smartest
newCar,16:36,I-AP7-03,I-CV10-01,95,shortest
newCar,12:18,I-CV10-10,I-N340-09,89,smartest
newCar,12:01,I-CS22-02,I-CV10-04,114,smartest
newCar,15:48,I-CV10-09,I-CV10-07,93,smartest
newCar,19:24,I-N340-09,I-N340-05,113,smartest
newCar,19:35,I-CV10-01,I-CV10-05,101,fastest
newCar,15:26,I-N340-09,I-AP7-04,100,shortest
newCar,20:03,I-CV10-07,I-CS22-01,113,shortest
newCar,14:42,I-N340-03,I-CV10-03,100,smartest
newCar,17:25,I-CV10-04,I-AP7-01,85,smartest
newCar,14:34,I-AP7-03,I-CV10-05,110,smartest
newCar,14:06,I-CV10-07,I-CV10-06,120,shortest
newCar,23:09,I-N340-09,I-CV10-06,107,shortest
newCar,18:03,I-CV10-06,I-N340-05,112,smartest
newCar,09:39,I-CV10-09,I-N340-09,93,smartest
newCar,22:40,I-CS22-03,I-CV10-08,91,smartest
newCar,12:17,I-CS22-01,I-N340-02-AP7-02,99,smartest
newCar,13:46,I-CS22-02,I-AP7-01,99,smartest
newCar,21:00,I-N340-08,I-CV10-09,117,fastest
newCar,08:05,I-CV10-03,I-CV10-10,92,smartest
newCar,13:05,I-N340-04,I-N340-08,103,shortest
newCar,18:53,I-CS22-01,I-CS22-04,95,fastest
newCar,10:41,I-CV10-02,I-N340-08,88,smartest
newCar,08:22,I-N340-06,I-CS22-04,107,fastest
newCar,20:57,I-N340-07,I-CV10-08,105,fastest
newCar,08:17,I-N340-09,I-CV10-04,84,smartest
newCar,08:35,I-N340-05,I-CS22-04,94,fastest
newCar,23:23,I-CV10-01,I-CV10-03,84,fastest
newCar,09:14,I-N340-07,I-CV10-07,98,shortest
newCar,18:28,I-CS22-01,I-N340-07,86,fastest
newCar,10:17,I-CV10-03,I-CV10-09,94,fastest
newCar,18:03,I-CV10-04,I-CS22-02,118,fastest
newCar,08:15,I-N340-07,I-N340-04,86,shortest
newCar,14:12,I-N340-03,I-AP7-04,107,shortest
newCar,17:06,I-CV10-07,I-CV10-04,82,fastest
newCar,20:40,I-AP7-04,I-CS22-04,89,fastest
newCar,19:24,I-CV10-06,I-CV10-04,116,smartest
newCar,15:00,I-CV10-10,I-CV10-04,101,shortest
newCar,18:53,I-CV10-05,I-AP7-03,108,fastest
newCar,16:44,I-CV10-09,I-CV10-02,111,shortest
newCar,23:47,I-CV10-05,I-CS22-04,91,smartest
newCar,12:24,I-CV10-06,I-CS22-04,84,shortest
newCar,09:57,I-N340-01,I-AP7-01,102,smartest
newCar,15:42,I-CS22-01,I-AP7-04,102,smartest
newCar,09:45,I-CS22-02,I-N340-06,114,smartest
newCar,08:57,I-CV10-08,I-CS22-01,85,shortest
newCar,19:04,I-N340-09,I-CS22-01,118,shortest
newCar,12:10,I-CV10-03,I-AP7-01,111,fastest
newCar,21:10,I-N340-04,I-N340-05,114,shortest
newCar,11:21,I-N340-07,I-CV10-07,115,fastest
newCar,14:33,I-CS22-03,I-AP7-01,119,fastest
newCar,22:01,I-AP7-01,I-CS22-01,81,fastest
newCar,12:28,I-N340-03,I-CV10-01,96,smartest
newCar,18:01,I-N340-03,I-N340-04,118,fastest
newCar,17:26,I-AP7-01,I-CV10-10,96,fastest
newCar,18:12,I-CS22-03,I-N340-08,116,smartest
newCar,13:37,I-N340-04,I-N340-03,84,smartest
newCar,23:38,I-CS22-04,I-N340-08,119,smartest
newCar,09:04,I-CV10-07,I-CV10-02,90,shortest
newCar,09:31,I-CV10-02,I-N340-09,91,smartest
newCar,18:23,I-N340-09,I-CV10-08,96,fastest
newCar,15:34,I-CV10-07,I-N340-02-AP7-02,91,fastest
newCar,08:32,I-N340-01,I-AP7-03,109,shortest
newCar,21:45,I-CS22-03,I-N340-06,105,shortest
newCar,16:30,I-N340-03,I-CS22-02,82,fastest
newCar,23:13,I-N340-01,I-N340-07,115,fastest
newCar,13:48,I-N340-04,I-CV10-04,87,shortest
newCar,08:48,I-N340-07,I-N340-06,101,shortest
newCar,20:22,I-N340-09,I-CV10-06,110,smartest
newCar,14:02,I-CV10-03,I-CV10-01,82,fastest
newCar,20:59,I-AP7-04,I-CS22-03,81,shortest
newCar,17:39,I-N340-04,I-N340-06,96,fastest
newCar,17:02,I-CV10-01,I-N340-09,109,fastest
newCar,11:13,I-CS22-01,I-N340-07,99,fastest
newCar,20:41,I-CS22-02,I-N340-04,119,smartest
newCar,17:25,I-AP7-01,I-N340-07,89,shortest
newCar,20:15,I-AP7-01,I-CV10-01,119,shortest
newCar,16:24,I-CV10-01,I-CS22-04,113,shortest
newCar,15:17,I-CS22-01,I-CS22-03,119,fastest
newCar,16:33,I-AP7-01,I-N340-04,113,shortest
newCar,09:31,I-CV10-06,I-CS22-04,89,smartest
newCar,23:13,I-AP7-03,I-CV10-05,88,smartest
newCar,17:25,I-CV10-06,I-N340-01,120,smartest
newCar,10:44,I-N340-02-AP7-02,I-AP7-04,85,smartest
newCar,21:46,I-CV10-04,I-CV10-07,100,smartest
newCar,17:28,I-N340-04,I-N340-05,108,smartest
newCar,09:42,I-N340-08,I-CS22-01,97,smartest
newCar,08:58,I-N340-05,I-AP7-03,108,smartest
newCar,20:11,I-N340-06,I-CV10-08,110,shortest
newCar,13:25,I-AP7-04,I-N340-01,89,smartest
newCar,10:40,I-AP7-01,I-AP7-03,103,smartest
newCar,17:12,I-AP7-01,I-N340-06,116,shortest
newCar,14:51,I-N340-08,I-CV10-02,114,fastest
newCar,11:19,I-AP7-04,I-N340-07,82,shortest
newCar,10:58,I-N340-07,I-N340-08,117,shortest
newCar,20:51,I-CV10-04,I-CS22-03,104,fastest
newCar,22:39,I-CV10-09,I-CV10-07,92,fastest
newCar,15:50,I-CV10-09,I-N340-04,84,smartest
newCar,20:14,I-CV10-05,I-CS22-03,101,fastest
newCar,16:33,I-CV10-06,I-N340-02-AP7-02,96,smartest
newCar,22:08,I-CV10-04,I-N340-03,90,smartest
newCar,12:10,I-CS22-01,I-AP7-01,111,shortest
newCar,17:42,I-AP7-01,I-N340-04,90,smartest
newCar,09:03,I-CS22-04,I-CV10-08,114,smartest
newCar,23:06,I-CV10-01,I-CV10-04,87,shortest
newCar,20:27,I-N340-02-AP7-02,I-N340-01,80,smartest
newCar,08:00,I-CV10-08,I-N340-08,120,shortest
newCar,13:56,I-CV10-07,I-AP7-01,83,shortest
newCar,18:53,I-N340-01,I-AP7-03,99,fastest
newCar,21:38,I-CV10-08,I-AP7-03,81,smartest
newCar,23:49,I-CV10-09,I-CS22-02,117,fastest
newCar,10:19,I-AP7-04,I-CS22-03,91,shortest
newCar,16:06,I-AP7-01,I-CV10-06,82,smartest
newCar,19:56,I-CV10-05,I-AP7-03,85,smartest
newCar,21:35,I-N340-01,I-CV10-01,113,fastest
newCar,22:31,I-N340-07,I-CS22-01,90,shortest
newCar,22:22,I-CV10-02,I-CV10-06,103,fastest
newCar,19:55,I-AP7-01,I-CV10-03,90,shortest
newCar,22:25,I-CV10-01,I-CV10-03,101,fastest
newCar,15:14,I-AP7-01,I-CV10-10,106,smartest
newCar,11:51,I-CV10-10,I-N340-02-AP7-02,94,fastest
newCar,23:54,I-AP7-04,I-N340-07,94,smartest
newCar,08:22,I-N340-08,I-AP7-03,88,fastest
newCar,18:11,I-CV10-07,I-CV10-04,96,fastest
newCar,23:00,I-CV10-03,I-AP7-04,98,shortest
newCar,17:01,I-CV10-07,I-CV10-06,113,fastest
newCar,09:55,I-CV10-09,I-N340-06,86,shortest
newCar,15:53,I-CS22-02,I-CV10-07,85,fastest
newCar,16:55,I-N340-07,I-CV10-07,120,shortest
newCar,09:30,I-N340-05,I-N340-01,94,fastest
newCar,08:51,I-AP7-03,I-CV10-09,85,smartest
newCar,17:06,I-N340-09,I-N340-02-AP7-02,102,shortest
newCar,08:25,I-N340-07,I-N340-06,105,smartest
newCar,21:42,I-CS22-01,I-CS22-03,114,smartest
newCar,19:33,I-CS22-01,I-CV10-03,115,fastest
newCar,15:02,I-N340-02-AP7-02,I-N340-01,109,smartest
newCar,19:21,I-CS22-01,I-N340-09,118,fastest
newCar,22:04,I-CS22-04,I-N340-03,91,shortest
newCar,19:06,I-N340-08,I-CV10-02,101,shortest
newCar,12:05,I-CS22-01,I-CV10-08,118,smartest
newCar,17:20,I-N340-09,I-AP7-01,96,smartest
newCar,21:41,I-CV10-01,I-N340-05,80,shortest
newCar,10:25,I-CV10-02,I-N340-07,96,fastest
newCar,20:54,I-N340-08,I-CV10-10,107,fastest
newCar,09:12,I-CV10-05,I-CV10-10,103,fastest
newCar,11:02,I-CV10-04,I-AP7-04,103,smartest
newCar,19:07,I-CV10-05,I-AP7-01,102,shortest
newCar,13:20,I-AP7-04,I-N340-04,105,smartest
newCar,16:05,I-CV10-08,I-N340-06,120,smartest
newCar,17:45,I-N340-02-AP7-02,I-N340-07,94,smartest
newCar,18:05,I-CS22-03,I-CV10-08,82,shortest
newCar,19:41,I-AP7-01,I-CV10-06,111,shortest
newCar,21:57,I-CS22-01,I-CV10-05,103,smartest
newCar,22:26,I-CV10-10,I-AP7-04,90,shortest
newCar,11:08,I-AP7-03,I-CS22-02,92,shortest
newCar,18:25,I-N340-02-AP7-02,I-CV10-08,110,shortest
newCar,22:44,I-CV10-03,I-CS22-04,120,smartest
newCar,12:10,I-CV10-04,I-N340-06,104,fastest
newCar,23:42,I-CS22-02,I-AP7-01,113,smartest
newCar,18:05,I-CV10-04,I-AP7-04,94,shortest
newCar,22:29,I-AP7-04,I-CV10-01,109,fastest
newCar,19:47,I-CV10-03,I-CV10-05,100,shortest
newCar,21:03,I-CV10-02,I-CV10-07,94,shortest
newCar,10:03,I-CV10-10,I-CS22-01,116,smartest
newCar,12:35,I-N340-03,I-CV10-10,93,shortest
newCar,22:41,I-CV10-04,I-CV10-01,105,fastest
newCar,13:44,I-CS22-01,I-N340-03,100,smartest
newCar,14:54,I-CS22-01,I-CV10-09,81,shortest
newCar,09:26,I-CV10-04,I-CV10-02,97,fastest
newCar,12:15,I-CS22-03,I-AP7-04,87,fastest
newCar,17:17,I-CV10-05,I-CV10-01,92,shortest
newCar,08:24,I-AP7-03,I-N340-04,80,fastest
newCar,22:08,I-AP7-01,I-CS22-01,91,shortest
newCar,19:51,I-N340-03,I-AP7-03,120,fastest
newCar,15:39,I-CV10-01,I-N340-02-AP7-02,91,smartest
newCar,12:50,I-N340-09,I-CS22-02,99,shortest
newCar,09:42,I-N340-07,I-CV10-07,94,smartest
newCar,19:52,I-CS22-02,I-CV10-05,84,smartest
newCar,13:22,I-CV10-06,I-CV10-04,87,shortest
newCar,15:29,I-AP7-04,I-CV10-07,116,shortest
newCar,18:12,I-N340-02-AP7-02,I-N340-05,103,smartest
newCar,21:19,I-N340-01,I-AP7-01,102,shortest
newCar,17:53,I-CV10-03,I-N340-06,101,shortest
newCar,13:39,I-N340-07,I-CS22-01,104,shortest
newCar,15:37,I-CV10-06,I-N340-01,103,fastest
newCar,08:30,I-CV10-06,I-AP7-04,101,shortest
newCar,15:55,I-CV10-07,I-AP7-01,87,smartest
newCar,16:59,I-CV10-08,I-CV10-10,102,shortest
newCar,08:17,I-CV10-10,I-CV10-01,106,smartest
newCar,08:09,I-CV10-01,I-CS22-02,86,fastest
